date,no2_mean,no2_mean_weighted,no2_median,no2_min,no2_max,n_pixels,status,source_file
2005-05-25,3994782569332736.0,3996063298868584.0,3958376883027968.0,1054334141857792.0,6116992280952832.0,25,ok,OMI-Aura_L3-OMNO2d_2005m0525_v003-2019m1120t205343.he5
2005-05-26,5125770421941043.0,5126083708627542.0,4199097854590976.0,692867009871872.0,1.4293326891057152e+16,30,ok,OMI-Aura_L3-OMNO2d_2005m0526_v003-2019m1120t205408.he5
2005-05-27,473986517434368.0,473986517434368.0,473986517434368.0,473986517434368.0,473986517434368.0,1,ok,OMI-Aura_L3-OMNO2d_2005m0527_v003-2019m1120t205907.he5
2005-05-28,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0528_v003-2019m1120t205245.he5
2005-05-29,3437048115494912.0,3437048115494912.0,3437048115494912.0,3437048115494912.0,3437048115494912.0,1,ok,OMI-Aura_L3-OMNO2d_2005m0529_v003-2019m1120t205216.he5
2005-05-30,4307724163496163.5,4307991760829181.5,4464975791783936.0,108693257453568.0,9683858467323904.0,27,ok,OMI-Aura_L3-OMNO2d_2005m0530_v003-2019m1120t205418.he5
2005-05-31,4604437297764450.0,4607365704905420.0,3857125981814784.0,2017408013303808.0,1.000144338157568e+16,21,ok,OMI-Aura_L3-OMNO2d_2005m0531_v003-2019m1120t205445.he5
2005-06-01,2709079210328064.0,2709913725009702.0,2767588341841920.0,1411228542959616.0,3943395231793152.0,13,ok,OMI-Aura_L3-OMNO2d_2005m0601_v003-2019m1120t205359.he5
2005-06-02,3504953751852373.5,3505492388763126.5,2904604241035264.0,913630677696512.0,6750308831068160.0,24,ok,OMI-Aura_L3-OMNO2d_2005m0602_v003-2019m1120t204344.he5
2005-06-03,3842537266400461.0,3841243730439561.5,3934860326469632.0,1335098368589824.0,7113292086509568.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0603_v003-2019m1120t205354.he5
2005-06-04,3752249623768815.0,3751588819355211.5,3227484044656640.0,489117754327040.0,8519897097175040.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0604_v003-2019m1120t205856.he5
2005-06-05,1328000926379854.0,1328370966881069.2,1195385632587776.0,903084586827776.0,1801805486882816.0,23,ok,OMI-Aura_L3-OMNO2d_2005m0605_v003-2019m1120t205758.he5
2005-06-06,3179346047847629.0,3178984877802563.5,2673910675931136.0,373659201961984.0,8689502671339520.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0606_v003-2019m1120t205331.he5
2005-06-07,4821082792700587.0,4823645592467831.0,5680873517088768.0,110416118153216.0,6702761395617792.0,12,ok,OMI-Aura_L3-OMNO2d_2005m0607_v003-2019m1120t205913.he5
2005-06-08,3288996611009194.5,3288850434754746.5,3074765745029120.0,1020249684049920.0,5733046900752384.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0608_v003-2019m1120t205937.he5
2005-06-09,3031093670603246.5,3032548678443194.5,2999851583275008.0,-64329349070848.0,6479965872717824.0,29,ok,OMI-Aura_L3-OMNO2d_2005m0609_v003-2019m1120t205429.he5
2005-06-10,4181605969454694.5,4181544452675474.5,4133593697746944.0,2145753447268352.0,6125960709537792.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0610_v003-2019m1120t205943.he5
2005-06-11,3325715713604539.5,3324970128401098.0,2463200922566656.0,676902884868096.0,8646313553952768.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0611_v003-2019m1120t210435.he5
2005-06-12,2546271890409351.5,2544206902995127.5,2338837325938688.0,1502037707587584.0,4020815238529024.0,17,ok,OMI-Aura_L3-OMNO2d_2005m0612_v003-2019m1120t205800.he5
2005-06-13,4063360508930730.5,4063844333225950.0,3510681034817536.0,-974969722896384.0,1.0668931765239808e+16,24,ok,OMI-Aura_L3-OMNO2d_2005m0613_v003-2019m1120t205904.he5
2005-06-14,3475489714724318.0,3477174984791969.5,3047666648875008.0,1820254921555968.0,5507908473192448.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0614_v003-2019m1120t205937.he5
2005-06-15,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0615_v003-2019m1120t211007.he5
2005-06-16,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0616_v003-2019m1120t205934.he5
2005-06-17,3648138868249941.5,3649168342133255.5,3298784528302080.0,-1206694013042688.0,7534080769916928.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0617_v003-2019m1120t210418.he5
2005-06-18,3209734252326639.0,3210452372872708.5,2922063283093504.0,-815379207159808.0,8224240138452992.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0618_v003-2019m1120t210953.he5
2005-06-19,3135658784718848.0,3135977260369363.5,2894448388210688.0,1702245997477888.0,5042713049169920.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0619_v003-2019m1120t210422.he5
2005-06-20,2189189092616034.5,2190168164420510.5,1766148467064832.0,-116761949110272.0,6144270155120640.0,26,ok,OMI-Aura_L3-OMNO2d_2005m0620_v003-2019m1120t210445.he5
2005-06-21,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0621_v003-2019m1120t205915.he5
2005-06-22,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0622_v003-2019m1120t205846.he5
2005-06-23,1475056633555626.8,1476150213177287.5,1238679439802368.0,1238679439802368.0,1947811021062144.0,6,ok,OMI-Aura_L3-OMNO2d_2005m0623_v003-2019m1120t205903.he5
2005-06-24,4074146518532096.0,4074146518532096.5,4313476189126656.0,1368780441649152.0,6249645567115264.0,5,ok,OMI-Aura_L3-OMNO2d_2005m0624_v003-2019m1120t210439.he5
2005-06-25,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0625_v003-2019m1120t210415.he5
2005-06-26,927671798202368.0,927671798202368.0,927671798202368.0,927671798202368.0,927671798202368.0,2,ok,OMI-Aura_L3-OMNO2d_2005m0626_v003-2019m1120t210446.he5
2005-06-27,1294026489343627.8,1294946651542505.0,1152998466125824.0,92998549372928.0,2578770305220608.0,11,ok,OMI-Aura_L3-OMNO2d_2005m0627_v003-2019m1120t210410.he5
2005-06-28,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0628_v003-2019m1120t210405.he5
2005-06-29,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0629_v003-2019m1120t210741.he5
2005-06-30,3247218765070336.0,3241419777612920.0,4500669654368256.0,587800432869376.0,4500669922803712.0,12,ok,OMI-Aura_L3-OMNO2d_2005m0630_v003-2019m1120t210245.he5
2005-07-01,3383263890925158.5,3380341166535983.0,2815500581076992.0,-348690946457600.0,1.0162695781220352e+16,25,ok,OMI-Aura_L3-OMNO2d_2005m0701_v003-2019m1120t210947.he5
2005-07-02,3877769123230151.0,3874786171368016.5,4034714021134336.0,1621520610754560.0,6862958843920384.0,18,ok,OMI-Aura_L3-OMNO2d_2005m0702_v003-2019m1120t210439.he5
2005-07-03,3342357594673737.0,3341525838879128.5,3428317252288512.0,1737611697717248.0,5348663970758656.0,28,ok,OMI-Aura_L3-OMNO2d_2005m0703_v003-2019m1120t210941.he5
2005-07-04,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0704_v003-2019m1120t210259.he5
2005-07-05,1594386617991168.0,1594397197202473.5,1591976336031744.0,1566210156134400.0,1627383643766784.0,4,ok,OMI-Aura_L3-OMNO2d_2005m0705_v003-2019m1120t210306.he5
2005-07-06,1977532115058688.0,1974779097254305.5,1584387263037440.0,677020459597824.0,4965146476675072.0,16,ok,OMI-Aura_L3-OMNO2d_2005m0706_v003-2019m1120t210410.he5
2005-07-07,1724067249913856.0,1724144695911913.0,1744212659798016.0,1608531421691904.0,1843424525287424.0,9,ok,OMI-Aura_L3-OMNO2d_2005m0707_v003-2019m1120t210806.he5
2005-07-08,4203862830000810.5,4200515245159705.5,4308392155807744.0,862851816226816.0,9830768897425408.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0708_v003-2019m1120t211600.he5
2005-07-09,3329249770277243.5,3328229820499525.5,2211406048919552.0,1468634673184768.0,8118929687838720.0,27,ok,OMI-Aura_L3-OMNO2d_2005m0709_v003-2019m1120t210415.he5
2005-07-10,3798389037278354.5,3797413600734553.0,3876849276944384.0,914331965325312.0,6565416931426304.0,28,ok,OMI-Aura_L3-OMNO2d_2005m0710_v003-2019m1120t210958.he5
2005-07-11,4052598216148433.5,4054310205321744.5,3566965239054336.0,2666024713322496.0,6078985041608704.0,11,ok,OMI-Aura_L3-OMNO2d_2005m0711_v003-2019m1120t210936.he5
2005-07-12,4268986135093794.0,4267502028787466.0,4517842812665856.0,1720391831650304.0,5784111377547264.0,15,ok,OMI-Aura_L3-OMNO2d_2005m0712_v003-2019m1120t212438.he5
2005-07-13,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0713_v003-2019m1120t212512.he5
2005-07-14,2137273683061418.8,2136112817656914.2,2204415184338944.0,1225090968584192.0,2498710504210432.0,6,ok,OMI-Aura_L3-OMNO2d_2005m0714_v003-2019m1120t212436.he5
2005-07-15,2606905461571584.0,2606517483533365.5,2553003454234624.0,828045065715712.0,4925221534433280.0,26,ok,OMI-Aura_L3-OMNO2d_2005m0715_v003-2019m1120t210937.he5
2005-07-16,2115685559362446.2,2115908630360589.2,1867206430294016.0,444960625131520.0,2861876564197376.0,9,ok,OMI-Aura_L3-OMNO2d_2005m0716_v003-2019m1120t211536.he5
2005-07-17,1536689679892480.0,1539281683929530.5,1544103019937792.0,472652695207936.0,2816579691610112.0,12,ok,OMI-Aura_L3-OMNO2d_2005m0717_v003-2019m1120t210806.he5
2005-07-18,2166823863364266.8,2166077623066991.2,2231852106514432.0,1277268781432832.0,3480371450609664.0,12,ok,OMI-Aura_L3-OMNO2d_2005m0718_v003-2019m1120t210941.he5
2005-07-19,3517617615038054.5,3515906781792135.0,3928692753432576.0,515659612028928.0,3928692753432576.0,10,ok,OMI-Aura_L3-OMNO2d_2005m0719_v003-2019m1120t210957.he5
2005-07-20,3051002191246429.0,3050527388911309.0,2406121880944640.0,360035666362368.0,1.0994959511453696e+16,22,ok,OMI-Aura_L3-OMNO2d_2005m0720_v003-2019m1120t210804.he5
2005-07-21,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0721_v003-2019m1120t212458.he5
2005-07-22,1504234505574213.8,1504645540759056.8,1634405713969152.0,-855174696402944.0,2964350457348096.0,22,ok,OMI-Aura_L3-OMNO2d_2005m0722_v003-2019m1120t211012.he5
2005-07-23,2435888878802261.5,2436259548382693.0,2432427750326272.0,1191022214250496.0,3312071814938624.0,12,ok,OMI-Aura_L3-OMNO2d_2005m0723_v003-2019m1120t211017.he5
2005-07-24,2473883490495146.5,2473883490495146.5,2527344514301952.0,2246528143982592.0,2647777813200896.0,3,ok,OMI-Aura_L3-OMNO2d_2005m0724_v003-2019m1120t223457.he5
2005-07-25,1495371291994794.8,1495480870295536.8,1498176666206208.0,580137942777856.0,2587877514936320.0,6,ok,OMI-Aura_L3-OMNO2d_2005m0725_v003-2019m1120t212541.he5
2005-07-26,3018786768683008.0,3021320264396496.0,3567323734605824.0,422229342945280.0,4569373830283264.0,8,ok,OMI-Aura_L3-OMNO2d_2005m0726_v003-2019m1120t223503.he5
2005-07-27,1584912921176746.8,1584556748275152.8,1784761378930688.0,-443684919181312.0,3008026785087488.0,6,ok,OMI-Aura_L3-OMNO2d_2005m0727_v003-2019m1120t223351.he5
2005-07-28,2181344813845552.8,2183029745300432.8,2091743025561600.0,-352764957818880.0,4736036278108160.0,21,ok,OMI-Aura_L3-OMNO2d_2005m0728_v003-2019m1120t223512.he5
2005-07-29,4534551870666615.0,4534539261041390.0,3088226977841152.0,687317442363392.0,1.653867888508928e+16,30,ok,OMI-Aura_L3-OMNO2d_2005m0729_v003-2019m1120t212532.he5
2005-07-30,3420000307607415.5,3420260176835498.0,3382784156499968.0,2397783604592640.0,4920269974011904.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0730_v003-2019m1120t223924.he5
2005-07-31,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0731_v003-2019m1120t212407.he5
2005-08-01,1662129654655162.2,1663205014282740.0,1649315491610624.0,869629207511040.0,3011061447917568.0,11,ok,OMI-Aura_L3-OMNO2d_2005m0801_v003-2019m1120t213627.he5
2005-08-02,1250430856200192.0,1250430856200192.0,1050673420435456.0,762830013857792.0,2137546570072064.0,4,ok,OMI-Aura_L3-OMNO2d_2005m0802_v003-2019m1120t213251.he5
2005-08-03,2439164361790805.5,2439164361790805.0,2615160489377792.0,2087172106616832.0,2615160489377792.0,3,ok,OMI-Aura_L3-OMNO2d_2005m0803_v003-2019m1120t213108.he5
2005-08-04,2620775269924864.0,2621634304697885.5,2596889832718336.0,1738110987665408.0,3741216357220352.0,16,ok,OMI-Aura_L3-OMNO2d_2005m0804_v003-2019m1120t213741.he5
2005-08-05,3139696696304786.5,3140319925999790.5,2856895475875840.0,1954696927379456.0,4789028121477120.0,7,ok,OMI-Aura_L3-OMNO2d_2005m0805_v003-2019m1120t213749.he5
2005-08-06,1273316695692629.2,1273317651994613.8,1271406687944704.0,1221445078220800.0,1327098320912384.0,3,ok,OMI-Aura_L3-OMNO2d_2005m0806_v003-2019m1120t214251.he5
2005-08-07,2031968831423556.2,2030275029399192.2,1431914380525568.0,-2391762328879104.0,7423566966423552.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0807_v003-2019m1120t213250.he5
2005-08-08,1075647335454037.4,1075596103047278.4,1160452046323712.0,772432554098688.0,1280350017814528.0,6,ok,OMI-Aura_L3-OMNO2d_2005m0808_v003-2019m1120t215320.he5
2005-08-09,3842282271731439.0,3839117757011887.0,2709802241228800.0,269567381209088.0,1.1617772719046656e+16,30,ok,OMI-Aura_L3-OMNO2d_2005m0809_v003-2019m1120t214311.he5
2005-08-10,3423609631966397.5,3421429913869124.0,2907170752430080.0,-328182477619200.0,7486107058962432.0,27,ok,OMI-Aura_L3-OMNO2d_2005m0810_v003-2019m1120t214310.he5
2005-08-11,3473671368736768.0,3472457912822287.5,2858255101460480.0,1247637802057728.0,7111611143684096.0,16,ok,OMI-Aura_L3-OMNO2d_2005m0811_v003-2019m1120t214351.he5
2005-08-12,3899351199101243.0,3898916634210841.5,3355699824295936.0,646159508963328.0,9812684937625600.0,26,ok,OMI-Aura_L3-OMNO2d_2005m0812_v003-2019m1120t214313.he5
2005-08-13,2530746598162432.0,2530746598162432.0,2493748206370816.0,2456884770504704.0,2678605209403392.0,4,ok,OMI-Aura_L3-OMNO2d_2005m0813_v003-2019m1120t215957.he5
2005-08-14,1022621663625216.0,1021608295878189.9,760247966760960.0,-694510103298048.0,3327634360500224.0,24,ok,OMI-Aura_L3-OMNO2d_2005m0814_v003-2019m1120t213109.he5
2005-08-15,1912166416384000.0,1912166416384000.0,1912166416384000.0,1912166416384000.0,1912166416384000.0,2,ok,OMI-Aura_L3-OMNO2d_2005m0815_v003-2019m1120t213108.he5
2005-08-16,1850284406148144.8,1851004024867311.0,1975913797386240.0,140919957356544.0,2769378001027072.0,21,ok,OMI-Aura_L3-OMNO2d_2005m0816_v003-2019m1120t215317.he5
2005-08-17,3182345906902357.5,3183763553164888.5,3964827521253376.0,1128470042116096.0,3981497765724160.0,6,ok,OMI-Aura_L3-OMNO2d_2005m0817_v003-2019m1120t215756.he5
2005-08-18,2623606014728349.5,2624326700288475.0,2282353808375808.0,479395558981632.0,6335885826064384.0,26,ok,OMI-Aura_L3-OMNO2d_2005m0818_v003-2019m1120t215320.he5
2005-08-19,2404033548966765.5,2403208462346702.0,2599127376461824.0,1664778850271232.0,2815121013342208.0,7,ok,OMI-Aura_L3-OMNO2d_2005m0819_v003-2019m1120t220521.he5
2005-08-20,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0820_v003-2019m1120t215321.he5
2005-08-21,1150371628056576.0,1152228222757942.5,590954918576128.0,-105420106498048.0,3049634817638400.0,8,ok,OMI-Aura_L3-OMNO2d_2005m0821_v003-2019m1120t215932.he5
2005-08-22,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0822_v003-2019m1120t215329.he5
2005-08-23,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0823_v003-2019m1120t220437.he5
2005-08-24,1732425558261760.0,1732425558261759.8,1732425524707328.0,1732425524707328.0,1732425658925056.0,4,ok,OMI-Aura_L3-OMNO2d_2005m0824_v003-2019m1120t215958.he5
2005-08-25,2717298948938137.5,2716463271055070.0,2102208518684672.0,152899611000832.0,8233368017698816.0,25,ok,OMI-Aura_L3-OMNO2d_2005m0825_v003-2019m1120t215954.he5
2005-08-26,3090836411807271.5,3087304488416208.5,3345264530161664.0,358228693090304.0,5441079318937600.0,26,ok,OMI-Aura_L3-OMNO2d_2005m0826_v003-2019m1120t220417.he5
2005-08-27,3972588549926327.0,3971895743006475.5,3514708640399360.0,362823234355200.0,1.0481530530955264e+16,28,ok,OMI-Aura_L3-OMNO2d_2005m0827_v003-2019m1120t220550.he5
2005-08-28,2541961761609045.5,2541425733807847.5,2415517390340096.0,240146435801088.0,5263384710742016.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0828_v003-2019m1120t220441.he5
2005-08-29,1598429094897254.5,1599406844015549.8,1694607666577408.0,-537748830158848.0,2788771657416704.0,10,ok,OMI-Aura_L3-OMNO2d_2005m0829_v003-2019m1120t220522.he5
2005-08-30,1707134173577216.0,1705175363525285.0,1993380087201792.0,285572006412288.0,2520768382500864.0,7,ok,OMI-Aura_L3-OMNO2d_2005m0830_v003-2019m1120t220409.he5
2005-08-31,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0831_v003-2019m1120t221037.he5
2005-09-01,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m0901_v003-2019m1120t220921.he5
2005-09-02,2022405046691430.5,2022405046691430.2,2323380812382208.0,1148075494080512.0,2557949377511424.0,5,ok,OMI-Aura_L3-OMNO2d_2005m0902_v003-2019m1120t220312.he5
2005-09-03,923757575003613.9,923809841059093.1,1143536787390464.0,-279137390428160.0,1803940354064384.0,15,ok,OMI-Aura_L3-OMNO2d_2005m0903_v003-2019m1120t220438.he5
2005-09-04,2462858331815936.0,2462132431083505.5,2443260127608832.0,2013384434253824.0,3028045359218688.0,6,ok,OMI-Aura_L3-OMNO2d_2005m0904_v003-2019m1120t220512.he5
2005-09-05,2142347451412795.0,2143548895404021.0,1788558868217856.0,-2191072868433920.0,6156801795948544.0,26,ok,OMI-Aura_L3-OMNO2d_2005m0905_v003-2019m1120t220527.he5
2005-09-06,2266632705592525.0,2266085298635245.0,2994189943963648.0,-326836575797248.0,5281397266710528.0,10,ok,OMI-Aura_L3-OMNO2d_2005m0906_v003-2019m1120t221036.he5
2005-09-07,2397519559973741.5,2396955827593913.0,1832025682083840.0,1774414198734848.0,3351582829707264.0,7,ok,OMI-Aura_L3-OMNO2d_2005m0907_v003-2019m1120t221103.he5
2005-09-08,3490707703245482.5,3490130245148076.0,2195712641073152.0,301297156751360.0,1.0672227078897664e+16,15,ok,OMI-Aura_L3-OMNO2d_2005m0908_v003-2019m1120t221017.he5
2005-09-09,2767244073369600.0,2767244073369600.0,2689334843015168.0,2557314259222528.0,3132992348225536.0,4,ok,OMI-Aura_L3-OMNO2d_2005m0909_v003-2019m1120t221036.he5
2005-09-10,2702238653262506.5,2699951381032104.0,2230450739216384.0,-332536299388928.0,9653297627529216.0,24,ok,OMI-Aura_L3-OMNO2d_2005m0910_v003-2019m1120t221015.he5
2005-09-11,3488492975272998.0,3486455803613506.5,4205693179527168.0,824601978339328.0,5609442573811712.0,27,ok,OMI-Aura_L3-OMNO2d_2005m0911_v003-2019m1120t221014.he5
2005-09-12,5082401354372437.0,5081824614941859.0,4419471150153728.0,1149855489589248.0,1.1571692014927872e+16,24,ok,OMI-Aura_L3-OMNO2d_2005m0912_v003-2019m1120t221101.he5
2005-09-13,3817392934319197.0,3813942462015568.5,3469798046433280.0,1203380177338368.0,8136760244568064.0,22,ok,OMI-Aura_L3-OMNO2d_2005m0913_v003-2019m1120t221009.he5
2005-09-14,4366785707962095.0,4364549109862649.5,4874857674178560.0,796204929646592.0,7258196230012928.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0914_v003-2019m1120t221032.he5
2005-09-15,3761428898617753.5,3759065597008116.0,2420546528608256.0,79259401977856.0,1.4362592902381568e+16,30,ok,OMI-Aura_L3-OMNO2d_2005m0915_v003-2019m1120t221036.he5
2005-09-16,1372755966278587.8,1372507045874097.8,1334335407915008.0,776281582993408.0,2046841961054208.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0916_v003-2019m1120t221050.he5
2005-09-17,2798865105450535.5,2798429977118094.0,3351958639345664.0,-4439985524572160.0,7620555641454592.0,26,ok,OMI-Aura_L3-OMNO2d_2005m0917_v003-2019m1120t221018.he5
2005-09-18,3131095600070656.0,3130161318107821.0,3074517173796864.0,1068540685713408.0,4497143486218240.0,28,ok,OMI-Aura_L3-OMNO2d_2005m0918_v003-2019m1120t222008.he5
2005-09-19,2495680652324712.5,2497309860318701.5,2365458606981120.0,20058879295488.0,5194637316718592.0,27,ok,OMI-Aura_L3-OMNO2d_2005m0919_v003-2019m1120t221541.he5
2005-09-20,1892942533981277.0,1894092707472821.2,1933702053494784.0,-68783892856832.0,3012945864818688.0,11,ok,OMI-Aura_L3-OMNO2d_2005m0920_v003-2019m1120t224553.he5
2005-09-21,4118030766309376.0,4117912097161353.0,4761428795850752.0,1218390014296064.0,5883852866191360.0,8,ok,OMI-Aura_L3-OMNO2d_2005m0921_v003-2019m1120t221523.he5
2005-09-22,4433472827984008.5,4434094472352456.0,2864581185634304.0,189883842822144.0,1.255744821264384e+16,30,ok,OMI-Aura_L3-OMNO2d_2005m0922_v003-2019m1120t221529.he5
2005-09-23,5890691252722074.0,5890220672364596.0,5380808042872832.0,802811193327616.0,1.178408566390784e+16,30,ok,OMI-Aura_L3-OMNO2d_2005m0923_v003-2019m1120t222016.he5
2005-09-24,3918722886113689.5,3918804604098703.0,3120251864612864.0,212007068368896.0,1.2191016635334656e+16,30,ok,OMI-Aura_L3-OMNO2d_2005m0924_v003-2019m1120t221031.he5
2005-09-25,1702668819671722.8,1702957661833597.0,1817047184965632.0,220927732219904.0,2200077267369984.0,18,ok,OMI-Aura_L3-OMNO2d_2005m0925_v003-2019m1120t221604.he5
2005-09-26,970261197225984.0,971015789828833.6,970261197225984.0,649147464024064.0,1291374930427904.0,2,ok,OMI-Aura_L3-OMNO2d_2005m0926_v003-2019m1120t221606.he5
2005-09-27,1765883998488348.5,1765740121806828.5,1391230369923072.0,1044068297605120.0,3607558048710656.0,9,ok,OMI-Aura_L3-OMNO2d_2005m0927_v003-2019m1120t222149.he5
2005-09-28,5227913835254033.0,5226720223861800.0,3728564457308160.0,667633271701504.0,1.216028184936448e+16,30,ok,OMI-Aura_L3-OMNO2d_2005m0928_v003-2019m1120t222206.he5
2005-09-29,2492203484472934.5,2494693888506277.0,2042020927373312.0,672456117321728.0,8467239187513344.0,20,ok,OMI-Aura_L3-OMNO2d_2005m0929_v003-2019m1120t221531.he5
2005-09-30,3890897354402474.5,3890796734187812.5,3821351051722752.0,2290878110498816.0,5747280422371328.0,30,ok,OMI-Aura_L3-OMNO2d_2005m0930_v003-2019m1120t224655.he5
2005-10-01,3547566245273054.0,3548351871568503.5,3002746391232512.0,378831818981376.0,9043053641728000.0,30,ok,OMI-Aura_L3-OMNO2d_2005m1001_v003-2019m1120t232958.he5
2005-10-02,2172309224897299.8,2172495724708328.5,2136504839176192.0,1520943214100480.0,2731939576414208.0,26,ok,OMI-Aura_L3-OMNO2d_2005m1002_v003-2019m1120t222711.he5
2005-10-03,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m1003_v003-2019m1120t224627.he5
2005-10-04,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m1004_v003-2019m1120t221934.he5
2005-10-05,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m1005_v003-2019m1120t222137.he5
2005-10-06,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2005m1006_v003-2019m1120t232849.he5
2005-10-07,187679540335957.34,187679540335957.3,168722186633216.0,168722186633216.0,225594247741440.0,3,ok,OMI-Aura_L3-OMNO2d_2005m1007_v003-2019m1120t232954.he5
2005-10-08,3264234526435689.5,3262043052124808.5,2869866277109760.0,-354093008683008.0,8566671438512128.0,17,ok,OMI-Aura_L3-OMNO2d_2005m1008_v003-2019m1120t232845.he5
2005-10-09,2366729541491097.5,2366729541491097.5,3266103316840448.0,985256035352576.0,3298516092846080.0,5,ok,OMI-Aura_L3-OMNO2d_2005m1009_v003-2019m1120t222125.he5
2005-10-10,2596359055444440.5,2595331401594469.5,1866708549632000.0,-15792268640256.0,9005710511702016.0,26,ok,OMI-Aura_L3-OMNO2d_2005m1010_v003-2019m1120t233553.he5
2005-10-11,1029065882887782.4,1029065882887782.4,1080644306206720.0,951590806618112.0,1080644373315584.0,5,ok,OMI-Aura_L3-OMNO2d_2005m1011_v003-2019m1120t233425.he5
